"Data Source","World Development Indicators",

"Last Updated Date","2025-12-04",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Madagascar","MDG","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1742.66385860517","1534.14444806991","1517.2251211779","1515.53964838334","1450.84676612533","1430.03345409566","1451.13725185671","1471.49515885448","1518.52022477582","1528.07549931294","1556.88060835254","1657.80404525358","1393.37004237089","1590.74588759059","1579.29685942362","1539.41060414062","1579.18133061079","1613.57083884308","1697.04909416274","1526.18377134188","1533.71548651655","1545.20574988334","1546.32307469659","1543.33188770967","1530.69906586023","1574.56747248864","1649.21894225076","1608.36416460145","1659.03178128304","1627.03445845177","1556.64230157883","1548.86653147197","1566.99458148129","1568.23253430592","1573.90927049096",
"Maldives","MDV","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25380.3916024107","23506.6362318355","22288.0436537382","22587.4199885581","22810.7598537766","23491.1313497032","14624.7586775277","17110.9944689694","19557.0251542245","18992.0699698098","",
"Middle East, North Africa, Afghanistan & Pakistan","MEA","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9954.20299559188","9941.90063912353","10253.9757137063","10627.5494889194","11336.004245751","12205.9307783803","12949.9488604067","13512.4988750057","14182.4627479446","12804.6406795712","13528.4938924564","14466.2643130482","14404.2561456802","14195.7589176515","13946.6742460368","12770.5361151412","12979.3904145864","13377.6925130169","13761.0283107324","13572.0694719094","12426.3901507408","13577.4557274625","14818.3399980966","14455.4533072147","",
"Mexico","MEX","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16262.1967139752","16631.7323231328","17007.3638850821","17480.0396580676","18014.2012002467","16247.8051477949","16912.709330899","18111.4198813153","18848.3739163291","19405.0303464215","20311.9038056307","19825.3337279724","19691.7912723205","19944.4857765741","20418.8841521164","20524.0613639323","21222.6859276316","21486.3714725605","21665.7888040972","19627.4470143235","20283.393585004","20432.9034399904","20642.5160954194","20463.2380463627","20743.6004836257","20715.9422928916","20824.2500170521","21260.4560590101","21360.4910966383","21194.3621698876","19158.3072548684","20245.5629225286","20651.1699237853","22396.6461249666","22442.6274582049",
"Marshall Islands","MHL","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4453.19665919389","4570.00469327316","4617.36923588281","4673.44367218743","4908.34800331545","4962.15942452271","4866.97398253253","4841.74971892773","5016.11926369103","4968.55411994946","5144.47010555143","4835.66648162022","4905.94950098542","4963.58976643633","4951.24004697421","4806.70957505836","5170.53770037242","5344.43052827622","5960.46929543147","6152.15156447001","6321.07880386017","6744.0087703301","7613.9247150361","7629.34117294383","7350.82042396781","7557.46276236386","7964.70208585939","",
"Middle income","MIC","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11250.4358985022","11046.0076111102","10204.0258040194","9166.30789995611","9261.92841435974","9506.93128982092","9030.19702328627","8581.58613288867","8459.5701288993","8808.95203457235","10713.9452938404","10642.5345457236","10744.9745295737","10963.6032133507","11547.7503691022","12192.6739917464","12955.76055018","13369.6007864845","14267.263427619","14571.4227077268","15121.8521875907","15138.2154000501","15244.4389944951","15929.2740159473","16852.348855744","17725.0857330673","18748.4865548151","19081.4572370104","20005.0150542722","20961.4188705957","20295.4452591826","21172.4430094857","21811.9600248658","22448.5629511269","23759.7560846465",
"Mali","MLI","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1418.09013449576","1561.86865335967","1473.71542062255","1498.06604167816","1459.26288290665","1413.82422113326","1495.22012411279","1517.24876597644","1610.67831123151","1636.70016601082","1579.25389472601","1670.89279042796","1654.50609441706","1812.85805499379","1834.85190369398","1922.9980743224","2054.86471607538","2082.85537808579","2148.52835348335","2268.93422697992","2382.01214688927","2452.21588711513","2367.80252559377","2207.52636655063","2335.83523438139","2426.65580716848","2510.21793398448","2552.59444160242","2607.43801860512","2659.08084335377","2703.69702892813","2696.14651712853","2734.98247358883","2775.09651990602","2854.53769916482",
"Malta","MLT","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27151.4914697546","28340.6769598777","29118.9577091276","30005.6500151236","29936.9522306414","29145.3818210918","29644.8551550795","31545.4672353389","32698.6350795231","30835.9531940749","32891.7294959337","33427.7155041281","34161.3332407908","35358.5532686819","37957.0972934998","41700.6583277051","40990.297291204","47459.7855097099","48293.3020356263","48276.6230642878","44767.8214785148","49638.392863435","49869.9817228228","51150.3821584941","51845.8605815574",
"Myanmar","MMR","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5096.69887498233","","","",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5850.41859994946","6038.0286942426","6186.25350349168","6503.77618802507","6432.838857157","6393.57264830791","6592.19902327123","6507.23067261776","6354.38861106854","6725.14077150496","7022.48493574267","7102.91308290829","7378.11473316799","7646.58795209693","7993.5191273552","8424.70906170099","8788.34660091698","9225.58219987906","9411.7909196434","8919.21298691683","9348.76268614466","9472.96577433163","9217.89840413017","9076.12416589911","8980.4236081525","8500.22774370595","8882.36460231908","9060.40460708164","9148.25668153315","8977.17831347722","8543.88160492321","9108.76795795066","9576.48734302988","9404.63889225084","",
"Montenegro","MNE","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15759.4284320804","17631.3852088817","18871.6976591515","18106.5688859268","18346.6884617634","18864.2957264926","18279.0703542718","19293.3245787072","19662.3328083027","20657.5275647071","21292.5831890215","22998.5886152675","24248.5424177556","25454.1900869446","21114.9082484443","24335.7567859778","25863.4539948845","27862.8479798536","28426.8714996308",
"Mongolia","MNG","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6949.9545573182","7872.67393422799","8853.20194837071","9728.51435789435","10491.6593956428","10258.8861389436","10527.042077387","10793.9910860099","12047.3081762996","12626.3214499036","12250.2722693742","12632.6509099782","13776.9232164105","16350.0811385786","16830.1515862536",
"Northern Mariana Islands","MNP","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","552.160131906712","457.9847978008","487.796145247286","507.376043924024","473.729753833456","527.970157435147","585.878366594518","636.104419265534","706.010168989296","671.363720532332","698.64625590548","719.48357010301","827.308181741778","864.385518976247","900.54231901138","943.436481027315","1016.14514126341","1096.15086846404","1151.59093367106","1146.15137868019","1202.21948250104","1325.94078782905","1368.92705184715","1399.56078699311","1472.33677504539","1473.2784437468","1516.31569126195","1540.87564051496","1464.17575326451","1402.34642836369","1426.60383172849","1424.36784795447","1445.28482816685","1450.29525689311",
"Mauritania","MRT","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3241.44492619816","3097.34813776791","3107.82105368703","3361.24055845836","3014.61711550687","3545.30156814022","3904.51626525627","3794.08943336335","3822.41652908109","3877.8404243065","3540.20303549107","3287.50893487988","3577.65916396821","3993.63080432885","3970.90718917921","4353.47434688209","4776.07145418601","4623.86218172998","4534.02546675465","4430.71024739253","4836.11718661499","5335.70180768679","5144.22809757745","5149.30745407811","4466.22735046865","4404.74745682667","4811.80828282405","4921.01997412891","5483.33306339585","5691.49907165188","5983.46454421146","5744.05819664614","5384.05680259768","5804.6754007324","",
"Mauritius","MUS","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25275.1876485484","","","",
"Malawi","MWI","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1636.88804609079","","","",
"Malaysia","MYS","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26866.2389263506","27661.5350897956","28757.6428033718","29448.9587026005","30437.8605804335","28543.0544254976","29011.1261586983","31051.406569233","31890.7843604489","32999.563739747",
"North America","NAC","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43856.7358959999","43119.9917822981","43904.6344359879","44511.9293978324","45693.6989796956","46430.5988951465","47582.7061069948","49053.0530236783","50541.5426499693","52442.5545675792","54168.2772646667","54201.7227544573","54600.6413697149","55730.1181004775","57450.8305706643","58924.4501968358","59880.8913880954","60734.8897756176","60516.4057995062","58276.0301876178","59586.9032605961","60247.7869548515","61023.9188816602","61827.5170385161","62844.2344290533","63867.3085002169","64470.0593570905","65827.8663342499","67286.6714408666","68519.9100678805","66335.2514270742","70192.2243658323","71560.8493719126","72491.1468595944","73449.5991820241",
"Namibia","NAM","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10586.2769107124","11072.1960624637","11609.7155178763","11433.5775136112","11241.964756291","10749.0715927166","10689.5414426558","9740.08235350407","9342.49591683852","10031.709592027","10359.2612035784","10708.5722585034",
"New Caledonia","NCL","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1443.3622740261","1407.05197470434","1309.63440641224","1333.20903500113","1322.50265060926","1359.68564366031","1301.21007210898","1290.02158470372","1355.01515356248","1317.60890532418","1262.5496847862","1325.57496773668","1345.32717553771","1320.53927343189","1286.14167991294","1318.86874409281","1338.93557457151","1324.53029985238","1371.50383177848","1342.89727494321","1398.28543822609","1397.33280761657","1459.15044747962","1489.04545790788","1527.18667352918","1540.80706586634","1550.68267158575","1564.70676794547","1638.67349425491","1680.95856917185","1543.43327854978","1614.65410566911","1810.64542026826","1903.05655157473","2089.6357920904",
"Nigeria","NGA","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5384.77783291057","","","",
"Nicaragua","NIC","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3515.97943429921","3850.93898129785","4016.61856052872","4209.64370031602","4478.37910994629","4622.70184857034","4690.27164784402","4709.27259859009","4721.9381266863","4746.12937422917","4895.92618708946","5069.41333097084","5000.92578500116","5221.65269546957","5387.55947444665","5278.80056184212","5448.08071847197","5714.26778888342","5912.30250219948","5985.88226051488","6373.54590916847","6872.75135502341","7119.91767275698","7298.55076875694","6713.6981091454","6569.90862377068","6406.74481035356","6745.449710378","6530.4260169212","7359.56567606009","7785.76927506026",
"Netherlands","NLD","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42353.9068389452","43239.69861553","43276.2523548778","43700.1405498811","45060.3273002596","46700.8904571575","48363.1909595352","50280.5334474047","51797.0915024902","54430.1643627059","56279.7584354189","56597.7322875476","56197.8649843456","56795.015348755","57465.8350284704","58672.3853142005","61113.5180442358","62808.0802195894","61566.4213231111","59852.9046729251","61621.1647225714","62084.7797592861","60912.1779578543","60883.6605614287","61285.3688182374","62442.939829544","62745.0188653525","64785.0247591161","66671.0188302245","66917.1710387969","63384.6912618073","69406.2466277066","69537.374174257","70376.0113936909","",
"Norway","NOR","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44212.7861702248","44953.0293676712","45757.9029587828","46791.0869784953","48483.9772162919","50509.8888748462","54025.7073443492","56919.6641981422","55997.4702482968","59216.9183491595","67226.2509840778","68207.9557022625","66738.1613623182","67237.1940147686","71611.2725310779","78207.4568096073","82466.6720677816","82977.955434185","86787.1094928877","78330.1456993836","80197.8823643127","82804.9321295175","84517.2765097698","84386.1526772273","84875.0172143894","82340.688565877","79832.1060810111","82022.7939980786","85231.1645246461","82100.5487295948","76655.3551971342","88781.5339500234","110848.884305355","","",
"Nepal","NPL","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2280.71944244211","2228.55412699102","2244.98745351427","2319.22317977957","2373.83621448952","2403.38648410132","2457.47348515343","2579.22047969433","2687.19334440697","2850.2874759975","3027.44692627138","3127.70551578465","3216.02275211016","3453.21523338561","3636.73893667623","3762.19142046168","4155.05665247052","4483.48310487812","4670.34237259221","4458.57702356413","4570.55138472303","4783.95919927491","4866.56813539914","5070.94516128461",
"Nauru","NRU","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18332.1608106014","","","",
"New Zealand","NZL","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26393.6449551766","23929.5415986585","24100.2469615969","25294.0679929015","26526.1520746913","27278.2650762694","27455.6542994483","28322.9300943099","28563.0372823825","29449.8046384054","30180.1860563765","31723.2052210472","32502.0458077531","34005.3741608533","34701.8575125731","35054.3917463836","35264.3986812114","36982.9155707004","35950.5881264322","36900.2319591062","37309.4932895163","38293.4085254361","38732.0404260077","40495.4773805467","41223.1802643355","42091.3078683479","43086.7844918954","44266.2888671924","44927.5924006699","46108.4769925896","45460.012734089","46691.9471740293","47153.0182991293","45959.2980021125","",
"OECD members","OED","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32098.9600296258","32208.113760027","32840.5046811963","33210.9466056189","34171.1478331475","35119.1008013305","35945.0491665554","36910.8131428078","37678.5570830588","38752.4964530291","39947.8594575752","40248.7852430855","40554.7034596927","41143.3489273436","42207.9501280148","43046.9752962121","43963.1342448678","44818.5817204571","44462.5613500861","42926.8310434644","43909.7500297602","44328.7080695409","44540.4553595569","44953.038228255","45654.4889526768","46567.3019962844","47227.1738730622","48180.9903926163","48942.9635264268","49608.8645253374","47269.2319368912","50085.7261454007","50891.1247512895","51641.2013359338","",
"Oman","OMN","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23047.1016688174","24539.3369905683","27049.3004762287","26959.6626770026","27580.2738859192","29141.1484647463","32376.3789592905","32915.2159593931","39811.7056854088","43762.1290971215","50059.3688902923","44969.4259131335","48659.0646867869","50278.9897995445","48982.7700940976","47130.2075459061","43837.6687142111","37136.6964425599","34684.1695177487","36458.1724085924","38304.1828236151","36483.61441694","33334.0985744319","36046.3677083794","40668.3719011631","37854.0026141357","",
"Other small states","OSS","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14772.254727194","15320.9765309613","15702.1183254328","16520.4564394782","17409.3321614455","18798.2420550173","20295.3242300632","21394.8670025104","23251.7897969013","20813.5040663883","21293.3041090109","23308.3284483364","23020.0107268627","22625.7901137781","22400.6014006438","22119.7331883791","22036.1166025704","23159.5085926361","23634.7075077331","24412.4875395002","22116.7713517109","24198.3169020338","25112.8631883997","24598.0241738888","",
"Pakistan","PAK","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3261.8764706073","3301.24637589842","3507.75477605664","3454.78945047872","3478.84410165071","3570.77803787809","3633.1293157389","3533.43280897951","3606.53728027704","3609.23204639673","3604.02590342114","3599.48316078655","3600.10454128894","3693.5539561709","3872.52755277596","4052.17878317547","4116.0455279377","4160.52633833143","4036.46471957778","4035.1665880875","4039.33656266036","4079.90059401732","4066.88680192705","4166.8544150305","4279.91485851611","4409.29681823601","4695.45372261126","4871.97950823979","5080.68402051977","5127.36562287348","5011.11100882652","5299.51216653953","5357.45191856724","5471.83433697896","5606.17604522018",
"Panama","PAN","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11549.0332352669","12350.7410999935","12844.3536755587","12996.0015491329","13411.2714292217","13438.109787483","13956.2471994941","14283.5660053739","14519.4393928237","15623.3698835519","16652.5355562979","18304.2716480423","19506.8711886529","20617.9943508928","20570.2610610955","23198.2276727186","24551.1049303974","26144.8312113211","26222.644954128","28490.6457796944","29119.5516049597","30389.9790015983","30172.0878005433","31304.7268486143","26048.0892008296","29100.5097806932","32194.9640870622","34663.772926628","",
"Peru","PER","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5409.73441664879","5462.31856219886","5290.84979935226","5395.46385929827","5991.57057620838","6381.11298626852","6451.96164948235","6785.62989442056","6563.46968416176","6417.37524090551","6408.77653293937","6327.88208409703","6548.66910229105","6686.40329847903","6924.79604134407","7287.62007365667","8140.53030523176","8917.9305990513","9515.62201100438","9665.3446887183","10770.0824621818","11726.3809669239","12360.3091531109","12906.1118973389","13054.0658285058","13246.8581588185","13480.1705424564","13788.3985384874","14010.0568984065","14236.8670305931","12750.8008379712","14099.1579334894","14086.01786615","14337.7878842316","15022.326236543",
"Philippines","PHL","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4497.833330499","4457.49027955353","4417.50436586233","4372.77666953227","4559.61072879809","4682.91382489659","4887.18587796889","5025.67894629555","5492.39783346786","5624.5715832258","5631.24928683081","5606.93032778687","5668.45454161132","5834.29158225886","6006.90994325088","6209.74891495744","6424.71499318143","6701.57542153121","6823.4263978743","7001.63501108479","7386.63719136588","7314.33886128368","7699.7683202724","8165.69185127219","8558.46536264169","8926.55515067382","9348.11650923022","9823.23168869581","10179.3081294969","10529.0878746053","9299.39990566035","9172.83965670689","9815.71690435278","10855.1315870949","11579.5326713361",
"Palau","PLW","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17765.4867692991","17984.2537570714","18182.3936443317","17842.0167864535","16814.1229539018","17290.9973167151","19132.7854952092","19319.0627642122","18543.6059101819","19140.0920447033","19063.9762182154","18161.1972179453","18743.2945012286","18636.7799605738","19074.683301151","18549.0274770727","16308.1119456622","15503.0548045776","","",
"Papua New Guinea","PNG","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3734.73135842238","","","",
"Poland","POL","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14089.8725154725","14889.8731188471","15776.3729936234","16580.7228502675","17288.4020649001","17956.9231679449","18160.4244459862","18376.0014531356","18862.9217866225","19629.7157535164","20612.13622677","21732.5529091914","23183.1805472173","24440.2854659698","25034.3954378878","25680.2931512341","26745.1021641059","26921.7127525138","27279.7449937796","28541.0234212567","30210.0058055175","31163.8536057386","32680.3593434841","34573.9125544085","36429.0202443595","36753.2133812552","39255.3047674688","40906.8776253687","41697.4974278291","43043.7502844657",
"Pre-demographic dividend","PRE","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico (US)","PRI","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27956.6721253197","","","",
"Korea, Dem. People's Rep.","PRK","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28297.4518975055","28933.64507114","29938.9784615793","31553.3093664037","32800.1705084857","32996.8667028776","33504.9007345701","33932.4320745924","33764.7135710836","34181.8546318779","34269.7957124002","34270.9108950491","35144.0083563318","34692.1872129373","34246.4607353136","34682.0702568143","34336.7715211891","32985.1164376462","33337.4906701143","33724.9001133495","34665.3588920227","35816.7885710729","36995.0910446094","38003.1195562467","39176.1047029382","36526.9692788208","38273.5197542471","39620.2032715391","40806.3009139831","42037.3623562572",
"Paraguay","PRY","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9870.0908811997","9818.22971558034","9439.84961305896","9665.67873805362","9293.55230837987","8324.49854856956","8651.25573742547","9348.4478601672","8920.51485004865","9177.40486891552","9066.90080842693","9456.5658817528","10317.5815363279","10760.293792832","10757.4371893151","11853.5006438276","12268.3307336916","11904.1921914076","12730.8936353391","13295.0864550238","13294.9236327643","13895.4911877586","14331.0476330128","14481.6529192584","14277.6299370217","14043.1029326272","14834.9001806131","14369.3251745225","14706.6722032758","14943.4653092085",
"West Bank and Gaza","PSE","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4727.15682322894","4887.85060820254","4684.73924166774","5171.94907341407","5910.61004364054","6228.98613671346","5268.45418719376","4529.90632452879","3801.13913177327","4181.09632401342","4883.16131602168","5361.4530765747","5245.10116512912","5362.20605939683","5678.50134620822","5888.48668323155","5921.09489263601","6350.93898164305","6600.11372999957","6837.51976530498","6751.9848993571","6939.08024375373","7312.66504461846","7349.58129243815","7492.46757881843","7425.19852181613","6305.65075748701","6797.46591174044","7064.52883696801","6446.59186545811","",
"Pacific island small states","PSS","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35365.849237915","35479.2534261804","36078.2792825869","36148.8792925621","37001.9359588199","38214.696331674","39063.4761516622","40067.4173678647","40914.5156551493","42151.6521695645","43491.208058517","44009.8407266063","44473.0414670792","45249.0085365544","46512.02731597","47600.9220628407","48694.702273886","49751.1832553532","49412.9137993327","47713.8776555554","48941.4863273969","49515.0305938864","49814.9771682887","50360.3312996948","51111.083583047","52084.8753507616","52892.5084651508","54090.7722894291","55046.1914890692","55915.2938452386","53437.271409887","56715.4174295531","57607.6616743505","58494.5016801934","",
"French Polynesia","PYF","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","115036.573456824","","","",
"Romania","ROU","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12490.7655114057","11242.790260428","10017.4123190526","10370.3355051557","10847.8695963112","11043.2416208832","11245.9128866904","10779.4841216266","10717.2824992028","10739.220908783","11281.0753945476","11981.3531339023","12945.334210205","13213.3301990398","14585.3947969184","15876.2542661696","17688.9493407901","20568.1390016788","23311.5931866964","22053.7715675833","21842.8572513349","23144.3551063438","23343.085754421","23716.9285998153","25317.5107866298","26571.8224073307","27906.5239473606","30559.8443386783","32955.5394974603","35172.4475297086","34525.9743099125","37069.8083086741","38315.8185579444","39711.1310488078","40955.8939476654",
"Russian Federation","RUS","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27988.986328125","25436.271484375","25090.859375","20883.498046875","17436.279296875","16472.708984375","15789.291015625","15619.3896484375","14637.56640625","16731.556640625","19935.6015625","19987.953125","20505.169921875","22024.08984375","24512.224609375","27030.939453125","29695.470703125","32401.5625","35206.703125","29395.3203125","32139.41796875","35127.9453125","36595.09765625","36447.22265625","35681.2421875","32952.390625","31419.15625","32786.58203125","35249.9140625","35046.61328125","32882.32421875","37729.7890625","38938.79296875","","",
